"Year","Area_type","Area_code","Area_description","Median_weekly_rent_paid_by_household_$"
"2013","Statistical Area 2","242800","Pinehaven","290"
"2013","Statistical Area 2","242900","Clouston Park","250"
"2013","Statistical Area 2","243000","Upper Hutt Central","330"
"2013","Statistical Area 2","243100","Belmont Park","260"
"2013","Statistical Area 2","243200","Maungaraki","320"
"2013","Statistical Area 2","243300","Korokoro","370"
"2013","Statistical Area 2","243400","Kelson","350"
"2013","Statistical Area 2","243500","Normandale","350"
"2013","Statistical Area 2","243600","Belmont (Lower Hutt City)","350"
"2013","Statistical Area 2","243700","Petone Central","300"
"2013","Statistical Area 2","243800","Tirohanga","430"
"2013","Statistical Area 2","243900","Manor Park","310"
"2013","Statistical Area 2","244000","Alicetown-Melling","270"
"2013","Statistical Area 2","244100","Taita North","160"
"2013","Statistical Area 2","244200","Boulcott","300"
"2013","Statistical Area 2","244300","Hutt Central North","300"
"2013","Statistical Area 2","244400","Avalon West","300"
"2013","Statistical Area 2","244500","Stokes Valley Central","300"
"2013","Statistical Area 2","244600","Taita South","180"
"2013","Statistical Area 2","244700","Petone East","280"
"2013","Statistical Area 2","244800","Hutt Central South","340"
"2013","Statistical Area 2","244900","Stokes Valley North","300"
"2013","Statistical Area 2","245000","Petone Esplanade","320"
"2013","Statistical Area 2","245100","Epuni West","270"
"2013","Statistical Area 2","245200","Avalon East","240"
"2013","Statistical Area 2","245300","Woburn","280"
"2013","Statistical Area 2","245400","Naenae Central","200"
"2013","Statistical Area 2","245500","Waterloo West","300"
"2013","Statistical Area 2","245600","Epuni East","260"
"2013","Statistical Area 2","245700","Gracefield","200"
"2013","Statistical Area 2","245800","Moera","190"
"2013","Statistical Area 2","245900","Delaney","210"
"2013","Statistical Area 2","246000","Waiwhetu","250"
"2013","Statistical Area 2","246100","Waterloo East","290"
"2013","Statistical Area 2","246200","Naenae North","200"
"2013","Statistical Area 2","246300","Manuka","300"
"2013","Statistical Area 2","246400","Naenae South","220"
"2013","Statistical Area 2","246500","Towai","C"
"2013","Statistical Area 2","246600","Arakura","260"
"2013","Statistical Area 2","246700","Eastern Bays","340"
"2013","Statistical Area 2","246800","Pencarrow","200"
"2013","Statistical Area 2","246900","Wainuiomata West","280"
"2013","Statistical Area 2","247000","Glendale","290"
"2013","Statistical Area 2","247100","Wainuiomata Central","260"
"2013","Statistical Area 2","247200","Eastbourne","340"
"2013","Statistical Area 2","247300","Homedale East","280"
"2013","Statistical Area 2","247400","Homedale West","250"
"2013","Statistical Area 2","247500","Makara-Ohariu","300"
"2013","Statistical Area 2","247600","Tawa North","320"
"2013","Statistical Area 2","247700","Linden","260"
"2013","Statistical Area 2","247800","Tawa South","350"
"2013","Statistical Area 2","247900","Tawa Central","340"
"2013","Statistical Area 2","248000","Grenada North","300"
"2013","Statistical Area 2","248100","Churton Park North","460"
"2013","Statistical Area 2","248200","Takapu-Horokiwi","300"
"2013","Statistical Area 2","248300","Churton Park South","360"
"2013","Statistical Area 2","248400","Johnsonville West","380"
"2013","Statistical Area 2","248500","Grenada Village","390"
"2013","Statistical Area 2","248600","Johnsonville North","380"
"2013","Statistical Area 2","248700","Paparangi","340"
"2013","Statistical Area 2","248800","Ngaio North","370"
"2013","Statistical Area 2","248900","Johnsonville Central","300"
"2013","Statistical Area 2","249000","Broadmeadows","400"
"2013","Statistical Area 2","249100","Crofton Downs","300"
"2013","Statistical Area 2","249200","Johnsonville South","350"
"2013","Statistical Area 2","249300","Khandallah Reserve","440"
"2013","Statistical Area 2","249400","Karori Park","330"
"2013","Statistical Area 2","249500","Newlands North","320"
"2013","Statistical Area 2","249600","Ngaio South","360"
"2013","Statistical Area 2","249700","Newlands South","340"
"2013","Statistical Area 2","249800","Woodridge","400"
"2013","Statistical Area 2","249900","Karori North","390"
"2013","Statistical Area 2","250000","Khandallah North","400"
"2013","Statistical Area 2","250100","Wilton","320"
"2013","Statistical Area 2","250200","Khandallah South","390"
"2013","Statistical Area 2","250300","Wadestown","400"
"2013","Statistical Area 2","250400","Karori South","390"
"2013","Statistical Area 2","250500","Onslow","440"
"2013","Statistical Area 2","250600","Karori East","370"
"2013","Statistical Area 2","250700","Pipitea-Kaiwharawhara","530"
"2013","Statistical Area 2","250800","Northland (Wellington City)","370"
"2013","Statistical Area 2","250900","Thorndon","400"
"2013","Statistical Area 2","251000","Wellington Botanic Gardens","400"
"2013","Statistical Area 2","251100","Kelburn","430"
"2013","Statistical Area 2","251200","Aro Valley","380"
"2013","Statistical Area 2","251300","Wellington University","470"
"2013","Statistical Area 2","251400","Wellington Central","400"
"2013","Statistical Area 2","251500","Brooklyn North","400"
"2013","Statistical Area 2","251600","Dixon Street","410"
"2013","Statistical Area 2","251700","Vivian West","410"
"2013","Statistical Area 2","251800","Courtenay","500"
"2013","Statistical Area 2","251900","Brooklyn East","370"
"2013","Statistical Area 2","252000","Mount Cook West","320"
"2013","Statistical Area 2","252100","Vivian East","500"
"2013","Statistical Area 2","252200","Brooklyn South","400"
"2013","Statistical Area 2","252300","Oriental Bay","450"
"2013","Statistical Area 2","252400","Mount Cook East","460"
"2013","Statistical Area 2","252500","Mount Victoria","400"
"2013","Statistical Area 2","252600","Roseneath","460"
"2013","Statistical Area 2","252700","Owhiro Bay","380"
"2013","Statistical Area 2","252800","Kingston-Mornington-Vogeltown","330"
"2013","Statistical Area 2","252900","Newtown North","400"
"2013","Statistical Area 2","253000","Newtown West","360"
"2013","Statistical Area 2","253100","Hataitai North","360"
"2013","Statistical Area 2","253200","Evans Bay","510"
"2013","Statistical Area 2","253300","Berhampore","300"
"2013","Statistical Area 2","253400","Hataitai South","350"
"2013","Statistical Area 2","253500","Maupuia","330"
"2013","Statistical Area 2","253600","Newtown South","290"
"2013","Statistical Area 2","253700","Kilbirnie Central","320"
"2013","Statistical Area 2","253800","Island Bay West","360"
"2013","Statistical Area 2","253900","Melrose","360"
"2013","Statistical Area 2","254000","Island Bay East","350"
"2013","Statistical Area 2","254100","Miramar North","310"
"2013","Statistical Area 2","254200","Kilbirnie East","260"
"2013","Statistical Area 2","254300","Lyall Bay","320"
"2013","Statistical Area 2","254400","Miramar Central","300"
"2013","Statistical Area 2","254500","Southgate","400"
"2013","Statistical Area 2","254600","Karaka Bay-Worser Bay","450"
"2013","Statistical Area 2","254700","Houghton Bay","360"
"2013","Statistical Area 2","254800","Miramar East","370"
"2013","Statistical Area 2","254900","Miramar South","390"
"2013","Statistical Area 2","255000","Rongotai","300"
"2013","Statistical Area 2","255100","Strathmore (Wellington City)","210"
"2013","Statistical Area 2","255200","Seatoun","490"
"2013","Statistical Area 2","255300","Kopuaranga","180"
"2013","Statistical Area 2","255400","Upper Plain","240"
"2013","Statistical Area 2","255500","Opaki","240"
"2013","Statistical Area 2","255600","Ngaumutawa","220"
"2013","Statistical Area 2","255700","Solway North","240"
"2013","Statistical Area 2","255800","Lansdowne West","220"
"2013","Statistical Area 2","255900","Masterton Central","190"
"2013","Statistical Area 2","256000","Kuripuni","230"
"2013","Statistical Area 2","256100","Douglas Park","230"
"2013","Statistical Area 2","256200","Solway South","230"
"2013","Statistical Area 2","256300","Lansdowne East","220"
"2013","Statistical Area 2","256400","Cameron and Soldiers Park","200"
"2013","Statistical Area 2","256500","Whareama","120"
"2013","Statistical Area 2","256600","Homebush-Te Ore Ore","200"
"2013","Statistical Area 2","256700","McJorrow Park","200"
"2013","Statistical Area 2","256800","Mount Holdsworth","190"
"2013","Statistical Area 2","256900","Carterton North","210"
"2013","Statistical Area 2","257000","Kokotau","200"
"2013","Statistical Area 2","257100","Carterton South","220"
"2013","Statistical Area 2","257200","Gladstone (Carterton District)","150"
"2013","Statistical Area 2","257300","Tauherenikau","180"
"2013","Statistical Area 2","257400","Kahutara","120"
"2013","Statistical Area 2","257500","Featherston","200"
"2013","Statistical Area 2","257600","Inland water Lake Wairarapa","C"
"2013","Statistical Area 2","257700","Greytown","230"
"2013","Statistical Area 2","257800","Aorangi Forest","150"
"2013","Statistical Area 2","257900","Martinborough","250"
"2013","Statistical Area 2","258000","Oceanic Three Kings Islands","C"
"2013","Statistical Area 2","258100","Three Kings Islands","C"
"2013","Statistical Area 2","258200","Oceanic Northland Region","C"
"2013","Statistical Area 2","258300","Inlet Doubtless Bay","C"
"2013","Statistical Area 2","258400","Inlet Kaipara Harbour North","C"
"2013","Statistical Area 2","258500","Oceanic Waikato Region East","C"
"2013","Statistical Area 2","258600","Inlets Waikato Region","C"
"2013","Statistical Area 2","258700","Oceanic Waikato Region West","C"
"2013","Statistical Area 2","258800","Oceanic Bay of Plenty Region","C"
"2013","Statistical Area 2","258900","Islands Bay of Plenty Region","C"
"2013","Statistical Area 2","259000","Oceanic Taranaki Region","C"
"2013","Statistical Area 2","259100","Inlet Port Taranaki","C"
"2013","Statistical Area 2","259200","Oceanic Gisborne Region","C"
"2013","Statistical Area 2","259300","Oceanic Manawatu-Wanganui Region West","C"
"2013","Statistical Area 2","259400","Oceanic Hawke's Bay Region","C"
"2013","Statistical Area 2","259500","Inlet Port Napier","C"
"2013","Statistical Area 2","259600","Oceanic Wellington Region","C"
"2013","Statistical Area 2","259700","Inlet Wellington Harbour","C"
"2013","Statistical Area 2","259800","Bare Island","C"
"2013","Statistical Area 2","259900","Oceanic Manawatu-Wanganui Region East","C"
"2013","Statistical Area 2","300200","Oceanic Tasman Region","C"
"2013","Statistical Area 2","300300","Golden Bay/Mohua","160"
"2013","Statistical Area 2","300400","Inlets Golden Bay","C"
"2013","Statistical Area 2","300500","Takaka","240"
"2013","Statistical Area 2","300600","Pohara-Abel Tasman","230"
"2013","Statistical Area 2","300700","Takaka Hills","190"
"2013","Statistical Area 2","300800","Kaiteriteri-Riwaka","240"
"2013","Statistical Area 2","300900","Upper Moutere","220"
"2013","Statistical Area 2","301000","Lower Moutere","200"
"2013","Statistical Area 2","301100","Motueka North","250"
"2013","Statistical Area 2","301200","Motueka West","270"
"2013","Statistical Area 2","301300","Motueka East","250"
"2013","Statistical Area 2","301400","Inlets Motueka","C"
"2013","Statistical Area 2","301500","Golden Downs","200"
"2013","Statistical Area 2","301600","Moutere Hills","260"
"2013","Statistical Area 2","301700","Ruby Bay-Mapua","320"
"2013","Statistical Area 2","301800","Murchison-Nelson Lakes","130"
"2013","Statistical Area 2","301900","Inlet Waimea West","C"
"2013","Statistical Area 2","302000","Islands Tasman District","250"
"2013","Statistical Area 2","302100","Waimea West","240"
"2013","Statistical Area 2","302200","Appleby","230"
"2013","Statistical Area 2","302300","Wakefield","290"
"2013","Statistical Area 2","302400","Richmond West (Tasman District)","290"
"2013","Statistical Area 2","302500","Wakefield Rural","250"
"2013","Statistical Area 2","302600","Brightwater","320"
"2013","Statistical Area 2","302700","Hope","270"
"2013","Statistical Area 2","302800","Richmond Central (Tasman District)","300"
"2013","Statistical Area 2","302900","Ben Cooper Park","320"
"2013","Statistical Area 2","303000","Richmond South (Tasman District)","260"
"2013","Statistical Area 2","303100","Wilkes Park","370"
"2013","Statistical Area 2","303200","Templemore","370"
"2013","Statistical Area 2","303300","Easby Park","320"
"2013","Statistical Area 2","303400","Fairose","250"
"2013","Statistical Area 2","303500","Aniseed Valley","280"
"2013","Statistical Area 2","303600","Nelson Rural","250"
"2013","Statistical Area 2","303700","Inlets Nelson City","C"
"2013","Statistical Area 2","303800","Marybank","310"
"2013","Statistical Area 2","303900","Port Nelson","C"
"2013","Statistical Area 2","304000","Nelson Airport","260"
"2013","Statistical Area 2","304100","Tahunanui","260"
"2013","Statistical Area 2","304200","Britannia","310"
"2013","Statistical Area 2","304300","Atawhai","330"
"2013","Statistical Area 2","304400","Broadgreen-Monaco","320"
"2013","Statistical Area 2","304500","Washington","300"
"2013","Statistical Area 2","304600","Tahuna Hills","320"
"2013","Statistical Area 2","304700","Nelson Central-Trafalgar","290"
"2013","Statistical Area 2","304800","The Wood","270"
"2013","Statistical Area 2","304900","Toi Toi","280"
"2013","Statistical Area 2","305000","Nayland","310"
"2013","Statistical Area 2","305100","Aldinga","310"
"2013","Statistical Area 2","305200","Victory","270"
"2013","Statistical Area 2","305300","Rutherford","290"
"2013","Statistical Area 2","305400","Maitlands","300"
"2013","Statistical Area 2","305500","Maitai","270"
"2013","Statistical Area 2","305600","Grampians","270"
"2013","Statistical Area 2","305700","Saxton","240"
"2013","Statistical Area 2","305800","Suffolk","350"
"2013","Statistical Area 2","305900","Omaio","220"
"2013","Statistical Area 2","306000","Enner Glynn","340"
"2013","Statistical Area 2","306100","Daelyn","420"
"2013","Statistical Area 2","306200","The Brook","320"
"2013","Statistical Area 2","306300","Marlborough Sounds West","200"
"2013","Statistical Area 2","306400","Marlborough Sounds Coastal Marine","C"
"2013","Statistical Area 2","306500","Marlborough Sounds East","210"
"2013","Statistical Area 2","306600","Upper Wairau","240"
"2013","Statistical Area 2","306700","Waikawa (Marlborough District)","270"
"2013","Statistical Area 2","306800","Waitohi (Marlborough District)","230"
"2013","Statistical Area 2","306900","Tuamarina","280"
"2013","Statistical Area 2","307000","Awatere","200"
"2013","Statistical Area 2","307100","Renwick","290"
"2013","Statistical Area 2","307200","Lower Wairau","250"
"2013","Statistical Area 2","307300","Woodbourne","220"
"2013","Statistical Area 2","307400","Spring Creek-Grovetown","260"
"2013","Statistical Area 2","307500","Springlands","280"
"2013","Statistical Area 2","307600","Yelverton","250"
"2013","Statistical Area 2","307700","Mayfield","230"
"2013","Statistical Area 2","307800","Whitney West","250"
"2013","Statistical Area 2","307900","Blenheim Central","240"
"2013","Statistical Area 2","308000","Riversdale-Islington","260"
"2013","Statistical Area 2","308100","Whitney East","230"
"2013","Statistical Area 2","308200","Redwoodtown West","250"
"2013","Statistical Area 2","308300","Witherlea West","280"
"2013","Statistical Area 2","308400","Redwoodtown East","260"
"2013","Statistical Area 2","308500","Riverlands","290"
"2013","Statistical Area 2","308600","Witherlea East","300"
"2013","Statistical Area 2","308700","Inlet Wairau River","C"
"2013","Statistical Area 2","308800","Kaikoura Ranges","200"
"2013","Statistical Area 2","308900","Kaikoura","220"
"2013","Statistical Area 2","309000","Karamea","140"
"2013","Statistical Area 2","309100","Inlets Buller District","C"
"2013","Statistical Area 2","309200","Westport North","240"
"2013","Statistical Area 2","309300","Westport Rural","250"
"2013","Statistical Area 2","309400","Westport South","200"
"2013","Statistical Area 2","309500","Buller Coalfields","200"
"2013","Statistical Area 2","309600","Charleston (Buller District)","120"
"2013","Statistical Area 2","309700","Inangahua","150"
"2013","Statistical Area 2","309800","Reefton","200"
"2013","Statistical Area 2","309900","Barrytown","160"
"2013","Statistical Area 2","310000","Runanga","200"
"2013","Statistical Area 2","310100","Cobden","180"
"2013","Statistical Area 2","310200","Blaketown","190"
"2013","Statistical Area 2","310300","Greymouth Central","220"
"2013","Statistical Area 2","310400","King Park","190"
"2013","Statistical Area 2","310500","Marsden","260"
"2013","Statistical Area 2","310600","Karoro","280"
"2013","Statistical Area 2","310700","Rutherglen-Camerons","250"
"2013","Statistical Area 2","310800","Greymouth Rural","220"
"2013","Statistical Area 2","310900","Dobson","200"
"2013","Statistical Area 2","311000","Nelson Creek","200"
"2013","Statistical Area 2","311100","Lake Brunner","150"
"2013","Statistical Area 2","311200","Haast","120"
"2013","Statistical Area 2","311300","Westland Glaciers-Bruce Bay","170"
"2013","Statistical Area 2","311400","Arahura-Kumara","180"
"2013","Statistical Area 2","311500","Hokitika","200"
"2013","Statistical Area 2","311600","Inlets Westland District","C"
"2013","Statistical Area 2","311700","Hokitika Rural","220"
"2013","Statistical Area 2","311800","Waitaha","160"
"2013","Statistical Area 2","311900","Whataroa-Harihari","100"
"2013","Statistical Area 2","312000","Hokitika Valley-Otira","120"
"2013","Statistical Area 2","312100","Hanmer Range","200"
"2013","Statistical Area 2","312200","Amuri","120"
"2013","Statistical Area 2","312300","Hanmer Springs","260"
"2013","Statistical Area 2","312400","Upper Hurunui","150"
"2013","Statistical Area 2","312500","Parnassus","150"
"2013","Statistical Area 2","312600","Ashley Forest","250"
"2013","Statistical Area 2","312700","Omihi","170"
"2013","Statistical Area 2","312800","Balcairn","240"
"2013","Statistical Area 2","312900","Amberley","260"
"2013","Statistical Area 2","313000","Okuku","200"
"2013","Statistical Area 2","313100","Ashley Gorge","220"
"2013","Statistical Area 2","313200","Oxford","250"
"2013","Statistical Area 2","313300","Starvation Hill-Cust","270"
"2013","Statistical Area 2","313400","Loburn","240"
"2013","Statistical Area 2","313500","Eyrewell","200"
"2013","Statistical Area 2","313600","West Eyreton","200"
"2013","Statistical Area 2","313700","Ashley-Sefton","250"
"2013","Statistical Area 2","313800","Fernside","270"
"2013","Statistical Area 2","313900","Rangiora North West","420"
"2013","Statistical Area 2","314000","Kingsbury","350"
"2013","Statistical Area 2","314100","Ashgrove","300"
"2013","Statistical Area 2","314200","Rangiora North East","240"
"2013","Statistical Area 2","314300","Oxford Estate","410"
"2013","Statistical Area 2","314400","Rangiora Central","220"
"2013","Statistical Area 2","314500","Rangiora South West","320"
"2013","Statistical Area 2","314600","Lilybrook","300"
"2013","Statistical Area 2","314700","Waikuku","280"
"2013","Statistical Area 2","314800","Mandeville-Ohoka","300"
"2013","Statistical Area 2","314900","Rangiora South East","340"
"2013","Statistical Area 2","315000","Southbrook","340"
"2013","Statistical Area 2","315100","Swannanoa-Eyreton","220"
"2013","Statistical Area 2","315200","Tuahiwi","250"
"2013","Statistical Area 2","315300","Woodend","340"
"2013","Statistical Area 2","315400","Pegasus","470"
"2013","Statistical Area 2","315500","Clarkville","270"
"2013","Statistical Area 2","315600","Pegasus Bay","200"
"2013","Statistical Area 2","315700","Kaiapoi North West","270"
"2013","Statistical Area 2","315800","Silverstream (Waimakariri District)","C"
"2013","Statistical Area 2","315900","Sovereign Palms","400"
"2013","Statistical Area 2","316000","Kaiapoi West","300"
"2013","Statistical Area 2","316100","Kaiapoi Central","300"
"2013","Statistical Area 2","316200","Kaiapoi South","340"
"2013","Statistical Area 2","316300","Kaiapoi East","160"
"2013","Statistical Area 2","316400","McLeans Island","240"
"2013","Statistical Area 2","316500","Paparua","290"
"2013","Statistical Area 2","316600","Yaldhurst","450"
"2013","Statistical Area 2","316700","Christchurch Airport","200"
"2013","Statistical Area 2","316800","Clearwater","300"
"2013","Statistical Area 2","316900","Belfast West","310"
"2013","Statistical Area 2","317000","Harewood","380"
"2013","Statistical Area 2","317100","Brooklands-Spencerville","290"
"2013","Statistical Area 2","317200","Styx","240"
"2013","Statistical Area 2","317300","Belfast East","280"
"2013","Statistical Area 2","317400","Northwood","480"
"2013","Statistical Area 2","317500","Russley","380"
"2013","Statistical Area 2","317600","Regents Park","480"
"2013","Statistical Area 2","317700","Hawthornden","350"
"2013","Statistical Area 2","317800","Bishopdale North","330"
"2013","Statistical Area 2","317900","Casebrook","320"
"2013","Statistical Area 2","318000","Bishopdale West","300"
"2013","Statistical Area 2","318100","Templeton","340"
"2013","Statistical Area 2","318200","Islington","310"
"2013","Statistical Area 2","318300","Burnside Park","360"
"2013","Statistical Area 2","318400","Marshland","290"
"2013","Statistical Area 2","318500","Avonhead North","380"
"2013","Statistical Area 2","318600","Redwood North","330"
"2013","Statistical Area 2","318700","Broomfield","200"
"2013","Statistical Area 2","318800","Redwood West","200"
"2013","Statistical Area 2","318900","Avonhead West","370"
"2013","Statistical Area 2","319000","Bishopdale South","330"
"2013","Statistical Area 2","319100","Islington-Hornby Industrial","230"
"2013","Statistical Area 2","319200","Burnside","350"
"2013","Statistical Area 2","319300","Hei Hei","300"
"2013","Statistical Area 2","319400","Papanui North","200"
"2013","Statistical Area 2","319500","Avonhead East","370"
"2013","Statistical Area 2","319600","Redwood East","290"
"2013","Statistical Area 2","319700","Avonhead South","350"
"2013","Statistical Area 2","319800","Riccarton Racecourse","300"
"2013","Statistical Area 2","319900","Bryndwr North","300"
"2013","Statistical Area 2","320000","Northlands (Christchurch City)","270"
"2013","Statistical Area 2","320100","Papanui West","320"
"2013","Statistical Area 2","320200","Ilam North","370"
"2013","Statistical Area 2","320300","Hornby West","330"
"2013","Statistical Area 2","320400","Hornby Central","270"
"2013","Statistical Area 2","320500","Northcote (Christchurch City)","310"
"2013","Statistical Area 2","320600","Jellie Park","360"
"2013","Statistical Area 2","320700","Ilam South","370"
"2013","Statistical Area 2","320800","Bryndwr South","270"
"2013","Statistical Area 2","320900","Papanui East","300"
"2013","Statistical Area 2","321000","Sockburn North","310"
"2013","Statistical Area 2","321100","Hornby South","300"
"2013","Statistical Area 2","321200","Ilam University","370"
"2013","Statistical Area 2","321300","Prestons","330"
"2013","Statistical Area 2","321400","Strowan","320"
"2013","Statistical Area 2","321500","Fendalton","380"
"2013","Statistical Area 2","321600","Waitikiri","480"
"2013","Statistical Area 2","321700","Mairehau North","280"
"2013","Statistical Area 2","321800","Bush Inn","330"
"2013","Statistical Area 2","321900","Awatea North","350"
"2013","Statistical Area 2","322000","Upper Riccarton","240"
"2013","Statistical Area 2","322100","Malvern","360"
"2013","Statistical Area 2","322200","Rutland","350"
"2013","Statistical Area 2","322300","Sockburn South","310"
"2013","Statistical Area 2","322400","Deans Bush","400"
"2013","Statistical Area 2","322500","Wigram North","C"
"2013","Statistical Area 2","322600","Holmwood","450"
"2013","Statistical Area 2","322700","Wharenui","320"
"2013","Statistical Area 2","322800","Wigram West","490"
"2013","Statistical Area 2","322900","Awatea South","430"
"2013","Statistical Area 2","323000","Merivale","320"
"2013","Statistical Area 2","323100","Mairehau South","320"
"2013","Statistical Area 2","323200","Mona Vale","350"
"2013","Statistical Area 2","323300","Riccarton West","330"
"2013","Statistical Area 2","323400","Shirley West","260"
"2013","Statistical Area 2","323500","Middleton","400"
"2013","Statistical Area 2","323600","Wigram South","C"
"2013","Statistical Area 2","323700","Queenspark","300"
"2013","Statistical Area 2","323800","St Albans North","270"
"2013","Statistical Area 2","323900","St Albans West","280"
"2013","Statistical Area 2","324000","Travis Wetlands","300"
"2013","Statistical Area 2","324100","Wigram East","C"
"2013","Statistical Area 2","324200","Riccarton Central","C"
"2013","Statistical Area 2","324300","Oaklands West","380"
"2013","Statistical Area 2","324400","Riccarton South","310"
"2013","Statistical Area 2","324500","Halswell West","220"
"2013","Statistical Area 2","324600","Shirley East","330"
"2013","Statistical Area 2","324700","Broken Run","480"
"2013","Statistical Area 2","324800","St Albans East","280"
"2013","Statistical Area 2","324900","Hagley Park","C"
"2013","Statistical Area 2","325000","Hillmorton","330"
"2013","Statistical Area 2","325100","Parklands","320"
"2013","Statistical Area 2","325200","Riccarton East","370"
"2013","Statistical Area 2","325300","Edgeware","260"
"2013","Statistical Area 2","325400","Aidanfield","460"
"2013","Statistical Area 2","325500","Tower Junction","290"
"2013","Statistical Area 2","325600","Burwood","330"
"2013","Statistical Area 2","325700","Christchurch Central-West","320"
"2013","Statistical Area 2","325800","Christchurch Central-North","300"
"2013","Statistical Area 2","325900","Richmond North (Christchurch City)","280"
"2013","Statistical Area 2","326000","Waimairi Beach","440"
"2013","Statistical Area 2","326100","Addington West","300"
"2013","Statistical Area 2","326200","Otakaro-Avon River Corridor","270"
"2013","Statistical Area 2","326300","Oaklands East","350"
"2013","Statistical Area 2","326400","Addington North","300"
"2013","Statistical Area 2","326500","Dallington","290"
"2013","Statistical Area 2","326600","Christchurch Central","C"
"2013","Statistical Area 2","326700","Hoon Hay West","240"
"2013","Statistical Area 2","326800","Richmond South (Christchurch City)","240"
"2013","Statistical Area 2","326900","Spreydon West","300"
"2013","Statistical Area 2","327000","Christchurch Central-East","260"
"2013","Statistical Area 2","327100","Christchurch Central-South","310"
"2013","Statistical Area 2","327200","North Beach","290"
"2013","Statistical Area 2","327300","Halswell North","440"
"2013","Statistical Area 2","327400","Addington East","260"
"2013","Statistical Area 2","327500","Avondale (Christchurch City)","320"
"2013","Statistical Area 2","327600","Spreydon North","280"
"2013","Statistical Area 2","327700","Hoon Hay East","340"
"2013","Statistical Area 2","327800","Avonside","180"
"2013","Statistical Area 2","327900","Linwood West","240"
"2013","Statistical Area 2","328000","Halswell South","350"
"2013","Statistical Area 2","328100","Sydenham Central","300"
"2013","Statistical Area 2","328200","Spreydon South","260"
"2013","Statistical Area 2","328300","Rawhiti","280"
"2013","Statistical Area 2","328400","Wainoni","280"
"2013","Statistical Area 2","328500","Linwood North","290"
"2013","Statistical Area 2","328600","Aranui","190"
"2013","Statistical Area 2","328700","Sydenham West","240"
"2013","Statistical Area 2","328800","Lancaster Park","230"
"2013","Statistical Area 2","328900","Phillipstown","260"
"2013","Statistical Area 2","329000","Kennedys Bush","300"
"2013","Statistical Area 2","329100","Somerfield East","300"
"2013","Statistical Area 2","329200","Somerfield West","310"
"2013","Statistical Area 2","329300","Linwood East","270"
"2013","Statistical Area 2","329400","Sydenham North","290"
"2013","Statistical Area 2","329500","Hoon Hay South","340"
"2013","Statistical Area 2","329600","Charleston (Christchurch City)","270"
"2013","Statistical Area 2","329700","Sydenham South","260"
"2013","Statistical Area 2","329800","Bexley","260"
"2013","Statistical Area 2","329900","Waltham","270"
"2013","Statistical Area 2","330000","Westmorland","450"
"2013","Statistical Area 2","330100","Woolston North","280"
"2013","Statistical Area 2","330200","New Brighton","280"
"2013","Statistical Area 2","330300","Cashmere West","350"
"2013","Statistical Area 2","330400","Bromley South","270"
"2013","Statistical Area 2","330500","Ensors","260"
"2013","Statistical Area 2","330600","Beckenham","350"
"2013","Statistical Area 2","330700","Bromley North","110"
"2013","Statistical Area 2","330800","St Martins","290"
"2013","Statistical Area 2","330900","Opawa","260"
"2013","Statistical Area 2","331000","Woolston West","290"
"2013","Statistical Area 2","331100","Woolston East","270"
"2013","Statistical Area 2","331200","Huntsbury","350"
"2013","Statistical Area 2","331300","Cashmere East","390"
"2013","Statistical Area 2","331400","Hillsborough (Christchurch City)","300"
"2013","Statistical Area 2","331500","Woolston South","270"
"2013","Statistical Area 2","331600","Port Hills","420"
"2013","Statistical Area 2","331700","South New Brighton","290"
"2013","Statistical Area 2","331800","Brookhaven-Ferrymead","350"
"2013","Statistical Area 2","331900","Heathcote Valley","330"
"2013","Statistical Area 2","332000","Mount Pleasant","390"
"2013","Statistical Area 2","332100","Redcliffs","350"
"2013","Statistical Area 2","332200","Governors Bay","330"
"2013","Statistical Area 2","332300","Inlets other Christchurch City","C"
"2013","Statistical Area 2","332400","Clifton Hill","390"
"2013","Statistical Area 2","332500","Lyttelton","300"
"2013","Statistical Area 2","332600","Inlet Port Lyttelton","C"
"2013","Statistical Area 2","332700","Sumner","360"
"2013","Statistical Area 2","332800","Teddington","300"
"2013","Statistical Area 2","332900","Diamond Harbour","260"
"2013","Statistical Area 2","333000","Inland water Lake Ellesmere/Te Waihora South","C"
"2013","Statistical Area 2","333100","Banks Peninsula South","200"
"2013","Statistical Area 2","333200","Eastern Bays-Banks Peninsula","160"
"2013","Statistical Area 2","333300","Akaroa Harbour","250"
"2013","Statistical Area 2","333400","Inlet Akaroa Harbour","C"
"2013","Statistical Area 2","333500","Akaroa","250"
"2013","Statistical Area 2","333600","Craigieburn","100"
"2013","Statistical Area 2","333700","Torlesse","220"
"2013","Statistical Area 2","333800","Glenroy-Hororata","150"
"2013","Statistical Area 2","333900","Glentunnel","220"
"2013","Statistical Area 2","334000","Darfield","300"
"2013","Statistical Area 2","334100","Kirwee","300"
"2013","Statistical Area 2","334200","Bankside","120"
"2013","Statistical Area 2","334300","Charing Cross","120"
"2013","Statistical Area 2","334400","Halkett","250"
"2013","Statistical Area 2","334500","Newtons Road","280"
"2013","Statistical Area 2","334600","West Melton","410"
"2013","Statistical Area 2","334700","Burnham Camp","200"
"2013","Statistical Area 2","334800","Rolleston Izone","260"
"2013","Statistical Area 2","334900","Rolleston North West","430"
"2013","Statistical Area 2","335000","Springston","270"
"2013","Statistical Area 2","335100","Rolleston Central","420"
